z,xi_shoes,xi_planck,delta_xi,abs_delta_xi
0.02368,0.023539004270519324,0.023546935015135054,-7.930744615729929e-06,7.930744615729929e-06
0.02374,0.02359828756500734,0.023606258393303516,-7.970828296177679e-06,7.970828296177679e-06
0.0226,0.022471593248503525,0.02247881963204602,-7.22638354249544e-06,7.22638354249544e-06
0.0226,0.022471593248503525,0.02247881963204602,-7.22638354249544e-06,7.22638354249544e-06
0.0235,0.02336114344811071,0.02336895454307026,-7.811094959550569e-06,7.811094959550569e-06
0.02324,0.023104204405323552,0.023111844265875384,-7.63986055183144e-06,7.63986055183144e-06
0.02317,0.023035022660707314,0.023042616741380462,-7.5940806731483734e-06,7.5940806731483734e-06
0.02262,0.02249136548596519,0.02249860461789174,-7.239131926548709e-06,7.239131926548709e-06
0.02287,0.022738501368851936,0.022745900796195876,-7.399427343939696e-06,7.399427343939696e-06
0.02222,0.022095882266471367,0.022102868549315365,-6.9862828439987146e-06,6.9862828439987146e-06
0.02295,0.02281757816876119,0.022825029258481403,-7.451089720212495e-06,7.451089720212495e-06
0.02295,0.02281757816876119,0.022825029258481403,-7.451089720212495e-06,7.451089720212495e-06
0.02328,0.02314373571685831,0.02315140179861787,-7.66608175955738e-06,7.66608175955738e-06
0.02328,0.02314373571685831,0.02315140179861787,-7.66608175955738e-06,7.66608175955738e-06
0.02328,0.02314373571685831,0.02315140179861787,-7.66608175955738e-06,7.66608175955738e-06
0.02315,0.023015255992254856,0.023022837018033523,-7.5810257786669555e-06,7.5810257786669555e-06
0.02315,0.023015255992254856,0.023022837018033523,-7.5810257786669555e-06,7.5810257786669555e-06
0.02309,0.022955954771717718,0.022963496699665794,-7.541927948075816e-06,7.541927948075816e-06
0.02405,0.023904555540346154,0.023912735064133772,-8.179523787617965e-06,8.179523787617965e-06
0.0245,0.024349051468684976,0.024357538696304214,-8.487227619237425e-06,8.487227619237425e-06
0.0228,0.022669306511006158,0.022676660880061837,-7.3543690556794605e-06,7.3543690556794605e-06
0.0228,0.022669306511006158,0.022676660880061837,-7.3543690556794605e-06,7.3543690556794605e-06
0.02331,0.023173383668831506,0.023181069445746265,-7.685776914758552e-06,7.685776914758552e-06
0.0222,0.022076105979623485,0.02208307973711498,-6.973757491493537e-06,6.973757491493537e-06
0.02422,0.024072488280581693,0.024080783385820415,-8.295105238722428e-06,8.295105238722428e-06
0.02307,0.022936187293145418,0.022943716210774304,-7.528917628885773e-06,7.528917628885773e-06
0.02396,0.023815644045641363,0.023823762704856356,-8.118659214993024e-06,8.118659214993024e-06
0.02296,0.022827462540922563,0.02283492010097874,-7.457560056177426e-06,7.457560056177426e-06
0.02454,0.024388557253333092,0.024397072105054287,-8.514851721194705e-06,8.514851721194705e-06
0.02358,0.023440194728205164,0.023448058889410546,-7.864161205382164e-06,7.864161205382164e-06
0.02436,0.024210774839160846,0.02421916573294261,-8.390893781764358e-06,8.390893781764358e-06
0.02436,0.024210774839160846,0.02421916573294261,-8.390893781764358e-06,8.390893781764358e-06
0.02421,0.024062610289330176,0.024070898573399748,-8.288284069572077e-06,8.288284069572077e-06
0.0242,0.02405273224742579,0.02406101371310548,-8.281465679691596e-06,8.281465679691596e-06
0.0242,0.02405273224742579,0.02406101371310548,-8.281465679691596e-06,8.281465679691596e-06
0.0245,0.024349051468684976,0.024357538696304214,-8.487227619237425e-06,8.487227619237425e-06
0.02425,0.024102121950398497,0.02411043753584428,-8.315585445783924e-06,8.315585445783924e-06
0.02395,0.02380576473741805,0.02381387664782144,-8.11191040338971e-06,8.11191040338971e-06
0.02395,0.02380576473741805,0.02381387664782144,-8.11191040338971e-06,8.11191040338971e-06
0.02349,0.023351261810215112,0.023359066284424548,-7.804474209435752e-06,7.804474209435752e-06
0.02414,0.023993462932244074,0.02400170354602967,-8.240613785594902e-06,8.240613785594902e-06
0.02476,0.024605824579152547,0.024614492158907545,-8.667579754997878e-06,8.667579754997878e-06
0.02476,0.024605824579152547,0.024614492158907545,-8.667579754997878e-06,8.667579754997878e-06
0.02476,0.024605824579152547,0.024614492158907545,-8.667579754997878e-06,8.667579754997878e-06
0.02395,0.02380576473741805,0.02381387664782144,-8.11191040338971e-06,8.11191040338971e-06
0.02451,0.024358927990840346,0.024367422120312565,-8.49412947221892e-06,8.49412947221892e-06
0.02451,0.024358927990840346,0.024367422120312565,-8.49412947221892e-06,8.49412947221892e-06
0.02451,0.024358927990840346,0.024367422120312565,-8.49412947221892e-06,8.49412947221892e-06
0.02426,0.024111999739024167,0.024120322156772622,-8.322417748455463e-06,8.322417748455463e-06
0.02426,0.024111999739024167,0.024120322156772622,-8.322417748455463e-06,8.322417748455463e-06
0.02406,0.02391443434205655,0.023922620642489668,-8.18630043311619e-06,8.18630043311619e-06
0.02404,0.02389467668798494,0.02390284943790914,-8.172749924199862e-06,8.172749924199862e-06
0.02491,0.024753947332297015,0.02476271981654105,-8.772484244034401e-06,8.772484244034401e-06
0.02553,0.025366067088304054,0.02537527981372894,-9.212725424884854e-06,9.212725424884854e-06
0.02481,0.024655200096906155,0.024663902575306113,-8.702478399957858e-06,8.702478399957858e-06
0.02481,0.024655200096906155,0.024663902575306113,-8.702478399957858e-06,8.702478399957858e-06
0.02413,0.023983584535753187,0.023991818350633392,-8.233814880204832e-06,8.233814880204832e-06
0.02481,0.024655200096906155,0.024663902575306113,-8.702478399957858e-06,8.702478399957858e-06
0.02499,0.024832941472382485,0.024841770161498484,-8.828689115999294e-06,8.828689115999294e-06
0.02443,0.024279914395091088,0.024288353387634763,-8.438992543675222e-06,8.438992543675222e-06
0.025,0.024842815511876844,0.024851651239110834,-8.835727233990481e-06,8.835727233990481e-06
0.025,0.024842815511876844,0.024851651239110834,-8.835727233990481e-06,8.835727233990481e-06
0.025,0.024842815511876844,0.024851651239110834,-8.835727233990481e-06,8.835727233990481e-06
0.02469,0.024536696726294768,0.024545315564750512,-8.618838455744238e-06,8.618838455744238e-06
0.02469,0.024536696726294768,0.024545315564750512,-8.618838455744238e-06,8.618838455744238e-06
0.02547,0.025306838206494108,0.025316007861001938,-9.169654507829722e-06,9.169654507829722e-06
0.02494,0.024783570514861523,0.024792364055076885,-8.793540215362022e-06,8.793540215362022e-06
0.02494,0.024783570514861523,0.024792364055076885,-8.793540215362022e-06,8.793540215362022e-06
0.02582,0.025652314294692648,0.02566173660627894,-9.422311586293475e-06,9.422311586293475e-06
0.02522,0.025060031560324793,0.0250690228295623,-8.991269237507149e-06,8.991269237507149e-06
0.02474,0.024586074017380215,0.02459472765714642,-8.653639766206117e-06,8.653639766206117e-06
0.02492,0.024763821777155404,0.024772601277276384,-8.779500120979777e-06,8.779500120979777e-06
0.02592,0.02575101034385483,0.025760505468239686,-9.495124384854836e-06,9.495124384854836e-06
0.02538,0.025217991462780913,0.02522709669848884,-9.105235707927706e-06,9.105235707927706e-06
0.02525,0.025089650030250116,0.02509866261400401,-9.012583753895131e-06,9.012583753895131e-06
0.02584,0.0256720539100424,0.02568149076196703,-9.436851924629619e-06,9.436851924629619e-06
0.02584,0.0256720539100424,0.02568149076196703,-9.436851924629619e-06,9.436851924629619e-06
0.02584,0.0256720539100424,0.02568149076196703,-9.436851924629619e-06,9.436851924629619e-06
0.02618,0.026007596347778508,0.026017282085256343,-9.685737477834605e-06,9.685737477834605e-06
0.02597,0.025800356467536315,0.025809888102480333,-9.531634944017625e-06,9.531634944017625e-06
0.02597,0.025800356467536315,0.025809888102480333,-9.531634944017625e-06,9.531634944017625e-06
0.02579,0.025622704491505426,0.025632105013412558,-9.400521907131781e-06,9.400521907131781e-06
0.02595,0.02578061817013643,0.025790135192525005,-9.517022388574187e-06,9.517022388574187e-06
0.02603,0.02585957014311444,0.025869145682384395,-9.575539269956329e-06,9.575539269956329e-06
0.02603,0.02585957014311444,0.025869145682384395,-9.575539269956329e-06,9.575539269956329e-06
0.02691,0.02672782769433678,0.026738058646849177,-1.0230952512395308e-05,1.0230952512395308e-05
0.02643,0.026254281340369976,0.02626415212985389,-9.870789483914372e-06,9.870789483914372e-06
0.0264,0.02622468081434359,0.026234529305970603,-9.848491627013206e-06,9.848491627013206e-06
0.02724,0.027053323038288075,0.027063805311316847,-1.048227302877236e-05,1.048227302877236e-05
0.02633,0.026155611145767536,0.02616540770622035,-9.796560452815517e-06,9.796560452815517e-06
0.02655,0.026372678881279227,0.026382639112028112,-9.960230748885107e-06,9.960230748885107e-06
0.02655,0.026372678881279227,0.026382639112028112,-9.960230748885107e-06,9.960230748885107e-06
0.02655,0.026372678881279227,0.026382639112028112,-9.960230748885107e-06,9.960230748885107e-06
0.02643,0.026254281340369976,0.02626415212985389,-9.870789483914372e-06,9.870789483914372e-06
0.0266,0.02642200903509004,0.02643200665100329,-9.997615913252128e-06,9.997615913252128e-06
0.02721,0.02702373483468281,0.02703419413556193,-1.0459300879121086e-05,1.0459300879121086e-05
0.02717,0.026984283186490456,0.026994711896675558,-1.0428710185101525e-05,1.0428710185101525e-05
0.02717,0.026984283186490456,0.026994711896675558,-1.0428710185101525e-05,1.0428710185101525e-05
0.02717,0.026984283186490456,0.026994711896675558,-1.0428710185101525e-05,1.0428710185101525e-05
0.02676,0.02657985700872489,0.02658997472342347,-1.0117714698578556e-05,1.0117714698578556e-05
0.0277,0.027506951664244363,0.027517789302249216,-1.0837638004853462e-05,1.0837638004853462e-05
0.02704,0.026856059725752033,0.026866389322680914,-1.0329596928881218e-05,1.0329596928881218e-05
0.02759,0.027398485018003238,0.027409237143659965,-1.0752125656727368e-05,1.0752125656727368e-05
0.02748,0.027290012233992043,0.027300679182786947,-1.0666948794903208e-05,1.0666948794903208e-05
0.02827,0.028068907787757315,0.028080193906884796,-1.1286119127481425e-05,1.1286119127481425e-05
0.02775,0.0275562526561798,0.027567129274320756,-1.087661814095503e-05,1.087661814095503e-05
0.02831,0.028108337115451684,0.028119655045010593,-1.1317929558909284e-05,1.1317929558909284e-05
0.02831,0.028108337115451684,0.028119655045010593,-1.1317929558909284e-05,1.1317929558909284e-05
0.02831,0.028108337115451684,0.028119655045010593,-1.1317929558909284e-05,1.1317929558909284e-05
0.02794,0.02774358485918639,0.027754610233862876,-1.1025374676485594e-05,1.1025374676485594e-05
0.02834,0.02813790857845367,0.02814925039492066,-1.1341816466989285e-05,1.1341816466989285e-05
0.02834,0.02813790857845367,0.02814925039492066,-1.1341816466989285e-05,1.1341816466989285e-05
0.02778,0.02758583264259681,0.02759673268208791,-1.0900039491099078e-05,1.0900039491099078e-05
0.02732,0.02713222268296095,0.027142766337084987,-1.0543654124037932e-05,1.0543654124037932e-05
0.02732,0.02713222268296095,0.027142766337084987,-1.0543654124037932e-05,1.0543654124037932e-05
0.02732,0.02713222268296095,0.027142766337084987,-1.0543654124037932e-05,1.0543654124037932e-05
0.02802,0.027822456097212563,0.027833544405555147,-1.108830834258348e-05,1.108830834258348e-05
0.02829,0.028088622553084888,0.02809992457188537,-1.1302018800483232e-05,1.1302018800483232e-05
0.02779,0.027595692536612045,0.02760660038876315,-1.0907852151104125e-05,1.0907852151104125e-05
0.02953,0.029310541561117936,0.02932285099309067,-1.2309431972733903e-05,1.2309431972733903e-05
0.02859,0.0283843196770695,0.02839586152066673,-1.1541843597230594e-05,1.1541843597230594e-05
0.02806,0.027861890498616797,0.027873010340302772,-1.1119841685974796e-05,1.1119841685974796e-05
0.02828,0.028078765195791028,0.02809005926336985,-1.129406757882298e-05,1.129406757882298e-05
0.02871,0.028502585739052278,0.028514224210547386,-1.163847149510816e-05,1.163847149510816e-05
0.02845,0.028246333369059927,0.028257762984181825,-1.1429615121898162e-05,1.1429615121898162e-05
0.02875,0.028542006135792962,0.02855367690520514,-1.167076941217815e-05,1.167076941217815e-05
0.02844,0.028236476823625616,0.02824789844319901,-1.1421619573393632e-05,1.1421619573393632e-05
0.0285,0.028295615335092603,0.028307084969492403,-1.1469634399800116e-05,1.1469634399800116e-05
0.02895,0.028739095939478487,0.028750928863015328,-1.1832923536840567e-05,1.1832923536840567e-05
0.02895,0.028739095939478487,0.028750928863015328,-1.1832923536840567e-05,1.1832923536840567e-05
0.02874,0.02853215111272887,0.028543813803509947,-1.1662690781077262e-05,1.1662690781077262e-05
0.0299,0.029674995241205485,0.029687613515641295,-1.2618274435809845e-05,1.2618274435809845e-05
0.02886,0.028650408039997192,0.028662167857120554,-1.1759817123362104e-05,1.1759817123362104e-05
0.02896,0.028748949896772128,0.028760790957084753,-1.1841060312624968e-05,1.1841060312624968e-05
0.0305,0.030265853457528868,0.030278980604913845,-1.3127147384977417e-05,1.3127147384977417e-05
0.03053,0.030295391569602998,0.03030854442187385,-1.3152852270853499e-05,1.3152852270853499e-05
0.029,0.028788365218406383,0.02880023885351346,-1.187363510707709e-05,1.187363510707709e-05
0.03048,0.03024616112889389,0.030259271153508085,-1.3110024614196303e-05,1.3110024614196303e-05
0.02935,0.02913321464164778,0.029145375195384658,-1.216055373687644e-05,1.216055373687644e-05
0.02988,0.029655296819216387,0.029667898302651315,-1.2601483434928479e-05,1.2601483434928479e-05
0.02934,0.029123362663883025,0.02913551497289592,-1.2152309012896517e-05,1.2152309012896517e-05
0.02962,0.029399198853015125,0.029411583060277566,-1.238420726244055e-05,1.238420726244055e-05
0.02978,0.029556801662992137,0.029569319357382693,-1.2517694390555556e-05,1.2517694390555556e-05
0.02978,0.029556801662992137,0.029569319357382693,-1.2517694390555556e-05,1.2517694390555556e-05
0.02978,0.029556801662992137,0.029569319357382693,-1.2517694390555556e-05,1.2517694390555556e-05
0.03025,0.030019684749650055,0.0300325986570867,-1.2913907436646471e-05,1.2913907436646471e-05
0.03002,0.02979318150823292,0.029805900760960652,-1.2719252727732416e-05,1.2719252727732416e-05
0.02994,0.02971439147592189,0.029727043365536384,-1.2651889614495593e-05,1.2651889614495593e-05
0.02973,0.029507552181004405,0.0295200280845982,-1.2475903593794913e-05,1.2475903593794913e-05
0.02965,0.02942875036985873,0.02944115955201269,-1.2409182153960002e-05,1.2409182153960002e-05
0.03099,0.030748252050406377,0.03076180215847799,-1.355010807161175e-05,1.355010807161175e-05
0.03004,0.029812878508569184,0.029825614629730345,-1.2736121161160269e-05,1.2736121161160269e-05
0.0298,0.029576501100401553,0.0295890355304759,-1.2534430074345737e-05,1.2534430074345737e-05
0.03007,0.02984242362826407,0.02985518507280925,-1.2761444545181938e-05,1.2761444545181938e-05
0.03093,0.03068918938689369,0.03070268734744881,-1.3497960555119287e-05,1.3497960555119287e-05
0.03136,0.031112431400501857,0.031126305282152288,-1.3873881650430797e-05,1.3873881650430797e-05
0.03072,0.030482455665158566,0.03049577189261705,-1.3316227458485402e-05,1.3316227458485402e-05
0.03072,0.030482455665158566,0.03049577189261705,-1.3316227458485402e-05,1.3316227458485402e-05
0.03072,0.030482455665158566,0.03049577189261705,-1.3316227458485402e-05,1.3316227458485402e-05
0.03013,0.029901512496701137,0.029914324662676687,-1.281216597555021e-05,1.281216597555021e-05
0.03107,0.030826999423945494,0.030840619216738384,-1.3619792792889801e-05,1.3619792792889801e-05
0.03107,0.030826999423945494,0.030840619216738384,-1.3619792792889801e-05,1.3619792792889801e-05
0.03132,0.03107306401265744,0.03108690270948477,-1.3838696827330604e-05,1.3838696827330604e-05
0.03093,0.03068918938689369,0.03070268734744881,-1.3497960555119287e-05,1.3497960555119287e-05
0.03156,0.03130925614717194,0.0313233066155617,-1.4050468389759097e-05,1.4050468389759097e-05
0.03141,0.031161639492280412,0.03117555741707382,-1.3917924793407227e-05,1.3917924793407227e-05
0.03141,0.031161639492280412,0.03117555741707382,-1.3917924793407227e-05,1.3917924793407227e-05
0.03141,0.031161639492280412,0.03117555741707382,-1.3917924793407227e-05,1.3917924793407227e-05
0.03241,0.032145534582975276,0.03216034786138667,-1.4813278411393571e-05,1.4813278411393571e-05
0.03241,0.032145534582975276,0.03216034786138667,-1.4813278411393571e-05,1.4813278411393571e-05
0.03241,0.032145534582975276,0.03216034786138667,-1.4813278411393571e-05,1.4813278411393571e-05
0.03075,0.030511990425311396,0.030525332540044567,-1.3342114733170402e-05,1.3342114733170402e-05
0.03107,0.030826999423945494,0.030840619216738384,-1.3619792792889801e-05,1.3619792792889801e-05
0.03264,0.0323717585732292,0.032386781685335986,-1.5023112106785086e-05,1.5023112106785086e-05
0.03123,0.030984484418195537,0.030998244110729167,-1.3759692533629742e-05,1.3759692533629742e-05
0.03081,0.030571058574303388,0.030584452538182396,-1.3393963879008292e-05,1.3393963879008292e-05
0.03081,0.030571058574303388,0.030584452538182396,-1.3393963879008292e-05,1.3393963879008292e-05
0.03081,0.030571058574303388,0.030584452538182396,-1.3393963879008292e-05,1.3393963879008292e-05
0.03081,0.030571058574303388,0.030584452538182396,-1.3393963879008292e-05,1.3393963879008292e-05
0.03279,0.032519281472761626,0.032534442218791516,-1.5160746029890815e-05,1.5160746029890815e-05
0.03207,0.03181106726457663,0.03182557302670523,-1.4505762128601274e-05,1.4505762128601274e-05
0.03158,0.031328937504149,0.031343005691953515,-1.406818780451402e-05,1.406818780451402e-05
0.03174,0.03148638104382414,0.031500591384422044,-1.4210340597904658e-05,1.4210340597904658e-05
0.03201,0.03175203752208763,0.03176648934769868,-1.4451825611050406e-05,1.4451825611050406e-05
0.03212,0.03186025731922372,0.0318748081043333,-1.4550785109583575e-05,1.4550785109583575e-05
0.03212,0.03186025731922372,0.0318748081043333,-1.4550785109583575e-05,1.4550785109583575e-05
0.03183,0.03157493731895317,0.03158922793101655,-1.4290612063386221e-05,1.4290612063386221e-05
0.03183,0.03157493731895317,0.03158922793101655,-1.4290612063386221e-05,1.4290612063386221e-05
0.03189,0.03163397254923378,0.03164831679980186,-1.4344250568079642e-05,1.4344250568079642e-05
0.03246,0.03219471599836478,0.03220957476869812,-1.4858770333338323e-05,1.4858770333338323e-05
0.03246,0.03219471599836478,0.03220957476869812,-1.4858770333338323e-05,1.4858770333338323e-05
0.03246,0.03219471599836478,0.03220957476869812,-1.4858770333338323e-05,1.4858770333338323e-05
0.0337,0.033414008555329826,0.033430017573290775,-1.6009017960949556e-05,1.6009017960949556e-05
0.03337,0.033089595738958366,0.033105294504926115,-1.569876596774905e-05,1.569876596774905e-05
0.03212,0.03186025731922372,0.0318748081043333,-1.4550785109583575e-05,1.4550785109583575e-05
0.03212,0.03186025731922372,0.0318748081043333,-1.4550785109583575e-05,1.4550785109583575e-05
0.0325,0.032234060215865785,0.03224895542937736,-1.4895213511577354e-05,1.4895213511577354e-05
0.0325,0.032234060215865785,0.03224895542937736,-1.4895213511577354e-05,1.4895213511577354e-05
0.03314,0.03286345709471439,0.032878941398682554,-1.5484303968166246e-05,1.5484303968166246e-05
0.03245,0.0321848798169322,0.03219972948336273,-1.4849666430526154e-05,1.4849666430526154e-05
0.03245,0.0321848798169322,0.03219972948336273,-1.4849666430526154e-05,1.4849666430526154e-05
0.03336,0.03307976418322141,0.033095453594449785,-1.5689411228377026e-05,1.5689411228377026e-05
0.03292,0.03264712540141126,0.032662405931939476,-1.528053052821804e-05,1.528053052821804e-05
0.03292,0.03264712540141126,0.032662405931939476,-1.528053052821804e-05,1.528053052821804e-05
0.03309,0.032814292961250276,0.03282973083594176,-1.5437874691485998e-05,1.5437874691485998e-05
0.03344,0.03315841520555056,0.03317417953186915,-1.5764326318591648e-05,1.5764326318591648e-05
0.03316,0.032883122392247784,0.03289862528721494,-1.550289496715651e-05,1.550289496715651e-05
0.03323,0.03295194933223917,0.03296751738252254,-1.5568050283375212e-05,1.5568050283375212e-05
0.0331,0.0328241258896139,0.03283957304464658,-1.5447155032682902e-05,1.5447155032682902e-05
0.03432,0.03402336167167119,0.03403996169730828,-1.6600025637088234e-05,1.6600025637088234e-05
0.03352,0.033237062973974454,0.033252902391699306,-1.5839417724851368e-05,1.5839417724851368e-05
0.03352,0.033237062973974454,0.033252902391699306,-1.5839417724851368e-05,1.5839417724851368e-05
0.03565,0.03532986281142801,0.035347766323844766,-1.790351241675453e-05,1.790351241675453e-05
0.03533,0.035015598885542724,0.035033184333365136,-1.7585447822411615e-05,1.7585447822411615e-05
0.0337,0.033414008555329826,0.033430017573290775,-1.6009017960949556e-05,1.6009017960949556e-05
0.03481,0.034504808889453724,0.034521883486826575,-1.707459737285144e-05,1.707459737285144e-05
0.0341,0.03380716197384295,0.03382355107572807,-1.6389101885116997e-05,1.6389101885116997e-05
0.03351,0.03322723218087225,0.03324306220252822,-1.5830021655970083e-05,1.5830021655970083e-05
0.03492,0.03461287209122698,0.03463005413297066,-1.718204174368243e-05,1.718204174368243e-05
0.03574,0.035418240152578606,0.03543623362773841,-1.7993475159801264e-05,1.7993475159801264e-05
0.03369,0.03340417867744767,0.03342017824975689,-1.5999572309223498e-05,1.5999572309223498e-05
0.03369,0.03340417867744767,0.03342017824975689,-1.5999572309223498e-05,1.5999572309223498e-05
0.03497,0.03466198969356799,0.034679220683686396,-1.7230990118403955e-05,1.7230990118403955e-05
0.03445,0.03415110446820119,0.034167829756757355,-1.6725288556167228e-05,1.6725288556167228e-05
0.03518,0.03486826973511939,0.0348857070591624,-1.7437324043009794e-05,1.7437324043009794e-05
0.03542,0.0351039908809278,0.03512166549992515,-1.7674618997355618e-05,1.7674618997355618e-05
0.03495,0.03464234280524621,0.03465955420776821,-1.7211402521997987e-05,1.7211402521997987e-05
0.03495,0.03464234280524621,0.03465955420776821,-1.7211402521997987e-05,1.7211402521997987e-05
0.03564,0.03532004285242771,0.03533793638272634,-1.789353029862939e-05,1.789353029862939e-05
0.03501,0.034701282859755954,0.034718553058071915,-1.727019831596066e-05,1.727019831596066e-05
0.03592,0.03559498246927901,0.03561315653763568,-1.8174068356670292e-05,1.8174068356670292e-05
0.03544,0.035123632986885825,0.03514132745193984,-1.7694465054014785e-05,1.7694465054014785e-05
0.03602,0.035693165520677944,0.03571144030322045,-1.827478254250864e-05,1.827478254250864e-05
0.03577,0.03544769835034117,0.03546572186254961,-1.8023512208434345e-05,1.8023512208434345e-05
0.03643,0.03609566282173311,0.03611435340408201,-1.869058234890003e-05,1.869058234890003e-05
0.03643,0.03609566282173311,0.03611435340408201,-1.869058234890003e-05,1.869058234890003e-05
0.03725,0.03690040072278528,0.036919936749349715,-1.9536026564431763e-05,1.9536026564431763e-05
0.03631,0.03597786758961023,0.035996435996602176,-1.8568406991943676e-05,1.8568406991943676e-05
0.03631,0.03597786758961023,0.035996435996602176,-1.8568406991943676e-05,1.8568406991943676e-05
0.03616,0.03583061324273557,0.035849029486623225,-1.8416243887653394e-05,1.8416243887653394e-05
0.03654,0.03620363534569076,0.036222438269456085,-1.880292376532644e-05,1.880292376532644e-05
0.03591,0.03558516388424097,0.03560332789628481,-1.8164012043839217e-05,1.8164012043839217e-05
0.03646,0.03612511048453158,0.03614383167250211,-1.8721187970527353e-05,1.8721187970527353e-05
0.03627,0.03593860088349726,0.03595712865324377,-1.852776974650694e-05,1.852776974650694e-05
0.03627,0.03593860088349726,0.03595712865324377,-1.852776974650694e-05,1.852776974650694e-05
0.03589,0.03556552656149327,0.03558367046916493,-1.81439076716583e-05,1.81439076716583e-05
0.03704,0.036694341916257346,0.036713659668925036,-1.9317752667689925e-05,1.9317752667689925e-05
0.03639,0.03605639855873912,0.03607504837203485,-1.86498132957319e-05,1.86498132957319e-05
0.03652,0.0361840044358101,0.036202786909152095,-1.878247334199251e-05,1.878247334199251e-05
0.03652,0.0361840044358101,0.036202786909152095,-1.878247334199251e-05,1.878247334199251e-05
0.03761,0.037253592150934794,0.03727350517568361,-1.9913024748817454e-05,1.9913024748817454e-05
0.03672,0.03638030437209637,0.036399291843797914,-1.8987471701543968e-05,1.8987471701543968e-05
0.03641,0.03607603079203945,0.03609470098436559,-1.8670192326139534e-05,1.8670192326139534e-05
0.03732,0.036969082002002975,0.03698869105538504,-1.960905338206642e-05,1.960905338206642e-05
0.03732,0.036969082002002975,0.03698869105538504,-1.960905338206642e-05,1.960905338206642e-05
0.0379,0.037538059474284895,0.037558278776494446,-2.0219302209550927e-05,2.0219302209550927e-05
0.03762,0.037263402081919535,0.03728332562957588,-1.9923547656341967e-05,1.9923547656341967e-05
0.0394,0.03900875837575962,0.03903059865523148,-2.1840279471857516e-05,2.1840279471857516e-05
0.03748,0.03712605841429319,0.03714583489078892,-1.9776476495730888e-05,1.9776476495730888e-05
0.03835,0.037979389490138744,0.03800008861426535,-2.0699124126603852e-05,2.0699124126603852e-05
0.03832,0.03794997069786611,0.037970637661226686,-2.0666963360574386e-05,2.0666963360574386e-05
0.03871,0.03833237923877954,0.03835346621517554,-2.1086976396002266e-05,2.1086976396002266e-05
0.038,0.03763614172408659,0.03765646717378325,-2.0325449696663445e-05,2.0325449696663445e-05
0.03928,0.03889114464663346,0.03891285298070289,-2.1708334069434065e-05,2.1708334069434065e-05
0.03996,0.03955752542015156,0.03957998665429221,-2.246123414064577e-05,2.246123414064577e-05
0.03891,0.03852845612725272,0.03854976011087708,-2.130398362436281e-05,2.130398362436281e-05
0.04015,0.0397436779270753,0.03976635179106341,-2.2673863988111054e-05,2.2673863988111054e-05
0.04015,0.0397436779270753,0.03976635179106341,-2.2673863988111054e-05,2.2673863988111054e-05
0.03975,0.039351756506794275,0.03937398387761397,-2.222737081969406e-05,2.222737081969406e-05
0.04056,0.04014531274776183,0.040168448807304066,-2.3136059542239185e-05,2.3136059542239185e-05
0.04045,0.040037565474868336,0.04006057707971048,-2.3011604842144984e-05,2.3011604842144984e-05
0.04027,0.03986123845118749,0.039884047116271144,-2.280866508365398e-05,2.280866508365398e-05
0.04059,0.0401746972971356,0.04019786735625883,-2.3170059123230058e-05,2.3170059123230058e-05
0.04023,0.03982205242535161,0.039844816112991295,-2.276368763968334e-05,2.276368763968334e-05
0.0428,0.042338096971837755,0.042363839252392656,-2.5742280554900965e-05,2.5742280554900965e-05
0.04239,0.041936930478838,0.041962185491457145,-2.5255012619143646e-05,2.5255012619143646e-05
0.04223,0.041780354439589905,0.0418054205423185,-2.5066102728593664e-05,2.5066102728593664e-05
0.04251,0.04205435393854278,0.04207975109174666,-2.5397153203876588e-05,2.5397153203876588e-05
0.0413,0.04086999770292232,0.04089397959601686,-2.3981893094535134e-05,2.3981893094535134e-05
0.0413,0.04086999770292232,0.04089397959601686,-2.3981893094535134e-05,2.3981893094535134e-05
0.04265,0.04219133869053339,0.0422169021706753,-2.556348014191162e-05,2.556348014191162e-05
0.04252,0.042064138895271774,0.04208954791124858,-2.5409015976807225e-05,2.5409015976807225e-05
0.04328,0.04280764632990239,0.04283396489269784,-2.631856279545347e-05,2.631856279545347e-05
0.04275,0.04228917882015467,0.042314861432423544,-2.5682612268873584e-05,2.5682612268873584e-05
0.04275,0.04228917882015467,0.042314861432423544,-2.5682612268873584e-05,2.5682612268873584e-05
0.04391,0.04342375144482128,0.04345083590305563,-2.7084458234349906e-05,2.7084458234349906e-05
0.04307,0.04260223295061191,0.042628298617376235,-2.6065666764323037e-05,2.6065666764323037e-05
0.04404,0.04355085903508343,0.043578102880319096,-2.724384523566936e-05,2.724384523566936e-05
0.04397,0.04348241755829906,0.04350957552260057,-2.7157964301506576e-05,2.7157964301506576e-05
0.0451,0.044586952825846696,0.04461551344901817,-2.8560623171476618e-05,2.8560623171476618e-05
0.04366,0.0431792895286011,0.04320606876652488,-2.6779237923775512e-05,2.6779237923775512e-05
0.04429,0.04379527246423836,0.04382282411578586,-2.7551651547504108e-05,2.7551651547504108e-05
0.04433,0.043834375652388714,0.04386197671078106,-2.760105839234861e-05,2.760105839234861e-05
0.04502,0.04450877708054421,0.044537237258108237,-2.8460177564026967e-05,2.8460177564026967e-05
0.04496,0.044450143127143016,0.04447852808469354,-2.8384957550524337e-05,2.8384957550524337e-05
0.04496,0.044450143127143016,0.04447852808469354,-2.8384957550524337e-05,2.8384957550524337e-05
